datetime,open,high,low,close,volume
1474205400,0.02104173,0.021049,0.020988,0.02099415,101.34999033
1474207200,0.02099414,0.02104,0.02097417,0.02098754,58.99460043
1474209000,0.02098124,0.02105396,0.02097501,0.02100001,87.98122784
1474210800,0.02100001,0.02111994,0.02100001,0.021068,134.76763686
1474212600,0.02104658,0.02110399,0.02102106,0.02109827,62.26522132
1474214400,0.021094,0.02112,0.021047,0.02112,57.32106548
1474216200,0.02111901,0.02118,0.02106016,0.02109999,52.02655856
1474218000,0.02108288,0.02119299,0.02107713,0.02110799,168.16499709
1474219800,0.02110544,0.0211645,0.02098002,0.02102499,154.09560632
1474221600,0.02100033,0.02101245,0.02086186,0.02086186,434.1892569
1474223400,0.02086188,0.02088,0.020528,0.02054133,709.41142995
1474225200,0.02065188,0.020758,0.019821,0.020506,3354.13771624
1474227000,0.020501,0.0206,0.01966901,0.02015208,2402.6283432
1474228800,0.0201577,0.02049,0.02000017,0.02022999,770.73916729
1474230600,0.02022587,0.02048622,0.02022011,0.02037,691.62787352
1474232400,0.0203929,0.02074707,0.02036351,0.02044044,1092.93264332
1474234200,0.0204,0.020481,0.02019,0.02022443,410.08287742
1474236000,0.02022443,0.02032708,0.0201216,0.02018007,371.22134252
1474237800,0.0201801,0.02025504,0.02005984,0.02007999,241.92826661
1474239600,0.02008521,0.02011,0.01985,0.0199051,577.18357159
1474241400,0.01993045,0.02047,0.01984005,0.0203799,792.48395602
1474243200,0.02035113,0.02048999,0.02030992,0.02048999,269.06676764
1474245000,0.02048999,0.02057497,0.02038755,0.02048813,273.31534707
1474246800,0.02052096,0.0207,0.02048,0.0206,328.20610215
1474248600,0.02056987,0.02099892,0.02056987,0.0208689,364.13455654
1474250400,0.020834,0.02088,0.02065032,0.02065527,143.48776477
1474252200,0.02065527,0.02072458,0.02065032,0.0206553,75.75000242
1474254000,0.02065529,0.02077918,0.02064209,0.02077918,102.4289442
1474255800,0.02076344,0.0209,0.02072101,0.02088,139.23040524
1474257600,0.02088,0.02099,0.02085603,0.02089217,201.66484782
1474259400,0.02090614,0.02099989,0.0208059,0.02081,147.23178076
1474261200,0.02081,0.02101229,0.02080592,0.02101145,291.94679688
1474263000,0.02100843,0.021148,0.02100843,0.02113374,288.70070027
1474264800,0.02113372,0.02114,0.02104125,0.02105001,89.41427949
1474266600,0.02105495,0.02138,0.02105495,0.0213,420.38182861
1474268400,0.0213,0.02140967,0.02127607,0.02134114,404.48187785
1474270200,0.02133818,0.0214,0.02103114,0.02104,222.2318986
1474272000,0.02104532,0.0211993,0.02094002,0.02118159,231.68811089
1474273800,0.0211859,0.02119999,0.02108168,0.02119994,187.29913129
1474275600,0.02119995,0.02119999,0.021053,0.02107203,92.39910815
1474277400,0.0211199,0.02122884,0.02109049,0.02119997,238.78308682
1474279200,0.02119996,0.02123,0.02110026,0.02117077,240.03249599
1474281000,0.02120053,0.02122841,0.02109401,0.02109433,49.27459373
1474282800,0.02109433,0.0211,0.020916,0.02097972,460.4377517
1474284600,0.02095002,0.02107,0.02095002,0.02105791,89.47104843
1474286400,0.0210579,0.02112014,0.021,0.02102597,58.77640636
1474288200,0.021005,0.02110987,0.021005,0.02105289,104.82745084
1474290000,0.02105289,0.0212172,0.02105289,0.02119014,179.6659815
1474291800,0.02119019,0.02127995,0.021165,0.02124051,251.91158504
1474293600,0.021246,0.02127,0.0212,0.02127,87.78828846
1474295400,0.02127,0.021271,0.02116369,0.02117999,162.86883694
1474297200,0.02117998,0.02117998,0.021099,0.02116,63.76536868
1474299000,0.02116,0.02122162,0.02112603,0.02119009,165.28631622
1474300800,0.0212,0.02128996,0.02119,0.02119,191.82834484
1474302600,0.02119005,0.02121674,0.021125,0.021149,101.96595395
1474304400,0.021136,0.021137,0.02106508,0.02106605,60.98218153
1474306200,0.021067,0.02117133,0.021067,0.02110798,108.75926372
1474308000,0.02108831,0.02122985,0.02107715,0.02118998,109.82958634
1474309800,0.02117509,0.02119899,0.02108096,0.021159,79.35424688
1474311600,0.0211221,0.021159,0.0209,0.02097018,549.02104655
1474313400,0.02095409,0.02122988,0.02095409,0.02122988,263.01253063
1474315200,0.02122931,0.02125,0.02099012,0.02107667,292.52808257
1474317000,0.02107413,0.02107413,0.02098499,0.021072,60.37834059
1474318800,0.02107332,0.02109499,0.02100001,0.02104787,57.59846772
1474320600,0.02104,0.02121,0.0209999,0.02113802,174.13303704
1474322400,0.02116096,0.02123502,0.02112831,0.02113039,63.81888386
1474324200,0.02112926,0.02115,0.021056,0.021104,99.19343907
1474326000,0.02107658,0.02123997,0.021001,0.02122999,256.54037532
1474327800,0.02122999,0.02172999,0.02121017,0.02172681,1865.1815624
1474329600,0.0217,0.02175,0.0214663,0.021554,634.34721115
1474331400,0.021554,0.02172999,0.02147384,0.02171997,170.49733229
1474333200,0.02169255,0.02170127,0.02158997,0.021669,173.21995206
1474335000,0.021635,0.02183527,0.021609,0.021835,391.05011961
1474336800,0.02183527,0.02219994,0.02183,0.0221,1624.1610123
1474338600,0.0221,0.02217001,0.02186416,0.02212661,561.29510368
1474340400,0.02212661,0.02221,0.02202153,0.02219993,432.78980521
1474342200,0.02216801,0.0222,0.02176067,0.02203642,821.42683174
1474344000,0.02203643,0.02204138,0.02173333,0.02203682,527.711422
1474345800,0.02203682,0.02210085,0.02192308,0.022084,337.16823113
1474347600,0.02203575,0.02212803,0.02173,0.021895,476.24765224
1474349400,0.0218732,0.02208778,0.0218732,0.02198905,176.87419553
1474351200,0.021997,0.02213811,0.02186936,0.02212801,323.24656276
1474353000,0.02213255,0.02221992,0.02208138,0.022105,278.97281419
1474354800,0.02213397,0.02214263,0.02205587,0.02206,149.95332461
1474356600,0.02205586,0.02215587,0.02205586,0.0221,139.69204227
1474358400,0.0220945,0.02216303,0.02202,0.02214978,164.31699268
1474360200,0.02212201,0.022255,0.0221,0.02224409,321.85310868
1474362000,0.022255,0.023,0.02217513,0.02289999,1690.79926783
1474363800,0.02289998,0.02328,0.02259147,0.02287,2021.14160343
1474365600,0.022849,0.022912,0.02251493,0.02286703,876.88269695
1474367400,0.02286704,0.0230341,0.02275527,0.02287,641.5139641
