datetime,open,high,low,close,volume
1474493400,0.00206301,0.00207026,0.00204894,0.00205,87.52431166
1474495200,0.002053,0.002053,0.00204489,0.00205293,25.10350831
1474497000,0.00205223,0.00205907,0.00204801,0.00204801,6.44702909
1474498800,0.00204965,0.00206498,0.00204801,0.00204901,21.77901108
1474500600,0.00204901,0.00205915,0.00204192,0.00205009,92.31578725
1474502400,0.00205009,0.00205337,0.00202001,0.00203355,148.04402219
1474504200,0.00203852,0.00205019,0.00201824,0.00203,296.86701166
1474506000,0.00203131,0.00203792,0.00195554,0.00198371,606.5173569
1474507800,0.0019736,0.00198547,0.00193985,0.00194988,336.83534947
1474509600,0.001948,0.00197242,0.001942,0.00196013,121.73799537
1474511400,0.00196633,0.001987,0.00195102,0.001987,113.46319865
1474513200,0.00198507,0.001996,0.00197566,0.00197566,56.75325385
1474515000,0.00197522,0.00197565,0.00196102,0.00197199,23.36681047
1474516800,0.00197198,0.00199088,0.00197198,0.00199088,14.4695871
1474518600,0.00199089,0.00199198,0.00198613,0.00198982,14.64633618
1474520400,0.00198616,0.00198982,0.00198332,0.0019898,23.91503113
1474522200,0.00198501,0.00198982,0.00198331,0.00198332,11.20848393
1474524000,0.00198727,0.00198982,0.00197501,0.00197501,14.98398466
1474525800,0.00197501,0.00198258,0.00196869,0.001975,8.66143806
1474527600,0.00197409,0.00197687,0.00195753,0.001975,38.81769939
1474529400,0.00197372,0.00198399,0.00197372,0.00198,23.39811192
1474531200,0.00198,0.00198831,0.00197606,0.00198001,31.08665443
1474533000,0.00198003,0.00198576,0.00197702,0.00197702,58.31777432
1474534800,0.00197702,0.00197702,0.001951,0.00195102,77.95690429
1474536600,0.00195102,0.00195103,0.00191599,0.00191906,103.0144967
1474538400,0.00191808,0.00192147,0.00189999,0.001901,202.01176185
1474540200,0.00190002,0.00192626,0.0018851,0.00192005,153.73684743
1474542000,0.00192309,0.00194888,0.00192001,0.00194884,78.19255146
1474543800,0.00194762,0.00197533,0.00193415,0.00197533,114.15729751
1474545600,0.00197499,0.00198982,0.0019549,0.00198386,105.06227281
1474547400,0.00198443,0.00208163,0.00198309,0.00206861,417.92331587
1474549200,0.00206861,0.00207149,0.00202746,0.00204401,120.4326953
1474551000,0.00204541,0.0020777,0.0020454,0.00205001,115.31800331
1474552800,0.00205,0.00206887,0.00204716,0.00206683,43.60111931
1474554600,0.00206683,0.00207862,0.002062,0.002074,59.95416485
1474556400,0.002072,0.00216,0.00207009,0.00214467,597.38071447
1474558200,0.00214472,0.00226966,0.00213969,0.00217999,881.23517108
1474560000,0.00217999,0.00217999,0.0021303,0.00217083,322.79599415
1474561800,0.0021742,0.00218898,0.00215009,0.002161,271.20827504
1474563600,0.00215834,0.0021711,0.002111,0.00212395,258.24445695
1474565400,0.00212391,0.00213475,0.002085,0.00210499,199.62329869
1474567200,0.00210684,0.00211785,0.00210498,0.00211215,25.86119434
1474569000,0.00211176,0.0021129,0.00209345,0.00209895,14.06473042
1474570800,0.00209748,0.00210385,0.00209108,0.00209585,29.08721335
1474572600,0.00209578,0.00210203,0.00209374,0.002102,13.77729353
1474574400,0.00210041,0.00213187,0.00209592,0.00213186,98.31969197
1474576200,0.00213186,0.00214499,0.00212186,0.00214199,46.43499735
1474578000,0.00214189,0.00214205,0.00209816,0.00211999,64.68052572
1474579800,0.00211841,0.00212209,0.00209778,0.00209778,40.82959676
1474581600,0.00209972,0.00213535,0.00209875,0.00211801,62.2597738
1474583400,0.00211801,0.00211801,0.00209894,0.00210685,55.26584073
1474585200,0.00210375,0.00212421,0.00209981,0.00209999,50.58195045
1474587000,0.00209994,0.00210366,0.00209894,0.00210366,23.48752592
1474588800,0.00210002,0.002106,0.00209894,0.00210365,16.73842357
1474590600,0.00210102,0.00210388,0.00209894,0.00210001,7.22785744
1474592400,0.00210001,0.0021223,0.00210001,0.00211517,41.41389923
1474594200,0.0021118,0.00211493,0.0021051,0.00210534,19.18056295
1474596000,0.00210773,0.00211219,0.00210104,0.00211204,10.22158318
1474597800,0.00210836,0.002142,0.00210835,0.00213893,39.16979956
1474599600,0.00213893,0.00215737,0.00213892,0.00215737,46.13658934
1474601400,0.00215293,0.00217066,0.00215141,0.00215319,65.35763114
1474603200,0.00215309,0.00215812,0.00213272,0.00214101,56.39427518
1474605000,0.00213983,0.00214987,0.00213409,0.00213413,14.61959777
1474606800,0.00213406,0.00214329,0.00213111,0.00213764,24.12733084
1474608600,0.002135,0.0021376,0.00212807,0.00213612,26.17025061
1474610400,0.00213153,0.00214849,0.00212815,0.00213599,23.09044377
1474612200,0.00213635,0.00214297,0.00213345,0.0021341,4.93291732
1474614000,0.00213411,0.00214295,0.00213393,0.00214199,1.79204815
1474615800,0.00214199,0.00214808,0.00213,0.00213101,45.85123332
1474617600,0.00213102,0.00214292,0.00213,0.00213,23.4194352
1474619400,0.00212999,0.00213,0.0021,0.00210469,60.11560954
1474621200,0.00211047,0.00211473,0.0021,0.00210039,26.83022934
1474623000,0.00209961,0.00210696,0.00209169,0.00210355,47.6054984
1474624800,0.00209827,0.00210025,0.0020879,0.00209447,41.51765785
1474626600,0.00209045,0.00209469,0.002075,0.00208813,50.53052965
1474628400,0.00208167,0.00210416,0.00208022,0.00210252,30.57148515
1474630200,0.00210254,0.00211323,0.00209943,0.00210807,8.28227371
1474632000,0.00210816,0.00212817,0.00210816,0.00212,21.51889814
1474633800,0.00211998,0.00212038,0.00210439,0.00211706,24.06830845
1474635600,0.00211701,0.00212185,0.00209974,0.00209974,25.79799983
1474637400,0.00209974,0.00210492,0.00209,0.00209399,31.73773058
1474639200,0.00208787,0.00209474,0.0020748,0.0020814,86.27721572
1474641000,0.0020803,0.00208605,0.00206619,0.0020781,98.19982663
1474642800,0.00207285,0.00208608,0.00207,0.00208488,34.98664049
1474644600,0.00208515,0.00210682,0.00208515,0.00210682,16.19743828
1474646400,0.00210312,0.00211232,0.00205598,0.00207268,114.29865927
1474648200,0.00207079,0.00207268,0.00202387,0.00205345,142.17013648
1474650000,0.00205033,0.00205836,0.00204336,0.00205836,14.79603475
1474651800,0.00205595,0.00205836,0.00203,0.00204422,22.18259799
1474653600,0.00204412,0.00204422,0.00203286,0.00204415,34.24313277
1474655400,0.00203672,0.00204411,0.00203397,0.00203994,8.8796422
1474657200,0.00203991,0.00203999,0.002029,0.0020381,42.95609937
1474659000,0.00203513,0.0020398,0.00203151,0.00203795,10.92162311
1474660800,0.00203515,0.0020398,0.00203151,0.00203876,6.36680479
1474662600,0.00203168,0.00203968,0.00202918,0.00203238,8.40467346
1474664400,0.00203239,0.00203824,0.00203,0.00203819,8.33472342
1474666200,0.00203633,0.0020442,0.00203051,0.00203906,17.38465004
1474668000,0.00203905,0.00203909,0.00203078,0.00203909,3.53888411
1474669800,0.00203848,0.002043,0.00203078,0.002043,15.31300433
1474671600,0.002043,0.00206079,0.00204191,0.00205834,15.80825712
1474673400,0.00205833,0.00205979,0.00205833,0.0020597,6.20756903
1474675200,0.00205859,0.00206074,0.00204632,0.00205552,19.5542916
1474677000,0.0020555,0.00205834,0.00204574,0.00205049,9.42148475
1474678800,0.00205048,0.00205048,0.00204186,0.00204915,18.39220576
1474680600,0.00204914,0.00205417,0.00204434,0.002046,18.025131
1474682400,0.00204751,0.00205411,0.00204422,0.002054,3.66009722
1474684200,0.00205399,0.00205399,0.00204187,0.00205,38.84790464
1474686000,0.00204813,0.00205,0.00204189,0.00204799,10.15051907
1474687800,0.00204799,0.00204989,0.00204187,0.00204502,4.36973587
1474689600,0.00204222,0.00204502,0.00204,0.00204101,7.92784991
1474691400,0.00204101,0.00204502,0.00204101,0.00204165,0.95677049
1474693200,0.00204168,0.00204492,0.00203927,0.002042,3.87747886
1474695000,0.00203934,0.00205,0.00203933,0.00204999,65.40274665
1474696800,0.0020463,0.002054,0.002043,0.00205399,5.80064821
1474698600,0.00205399,0.0020592,0.00204892,0.00205544,3.60118875
1474700400,0.00205556,0.0020592,0.002054,0.0020592,11.11258903
1474702200,0.00205873,0.0020592,0.00205394,0.00205414,6.14690676
1474704000,0.00205424,0.00206214,0.00205424,0.00205996,13.37406813
1474705800,0.00205996,0.00205999,0.00205536,0.00205536,1.56160319
1474707600,0.0020554,0.00205709,0.00205537,0.00205537,0.30493343
1474709400,0.00205539,0.00206213,0.00205539,0.00206001,2.2264572
1474711200,0.00206213,0.00206769,0.00206,0.00206768,11.33708833
1474713000,0.00206453,0.00206833,0.00205538,0.00205538,14.81257895
1474714800,0.00205543,0.00206302,0.00205539,0.00205548,2.41524935
1474716600,0.00205545,0.00206303,0.00205501,0.00205513,23.55737777
1474718400,0.00206169,0.00206433,0.00205428,0.00205428,15.32067067
1474720200,0.00205494,0.002055,0.0020525,0.002055,1.87410529
1474722000,0.00205392,0.00206432,0.0020525,0.00205648,1.33919059
1474723800,0.0020563,0.0020563,0.00205201,0.00205201,3.03112375
1474725600,0.00205201,0.00205201,0.0020453,0.00204999,11.67943672
1474727400,0.00204551,0.00205399,0.00204027,0.00205252,14.68076038
1474729200,0.00204185,0.00205094,0.00203074,0.00203074,30.31393965
1474731000,0.00203054,0.00203969,0.002029,0.00203539,20.19042576
1474732800,0.00203788,0.00204426,0.00203,0.00203902,8.47531805
1474734600,0.00204,0.00204437,0.00203698,0.00204422,4.59799801
1474736400,0.002038,0.00204119,0.00203103,0.0020342,7.50130274
1474738200,0.00203554,0.00203594,0.00203104,0.0020311,2.4521188
1474740000,0.00203579,0.00203596,0.00203103,0.00203594,6.36626514
1474741800,0.00203103,0.00203594,0.00203101,0.00203393,1.73635375
1474743600,0.00203102,0.00203102,0.00202779,0.00203042,55.14357497
1474745400,0.00203041,0.0020446,0.00203041,0.00203962,4.49205514
1474747200,0.00203969,0.00205001,0.00203969,0.00205,1.25441763
1474749000,0.00205001,0.00206897,0.00205001,0.00206407,9.37757991
1474750800,0.00206407,0.00207165,0.00206407,0.00207161,7.5302647
1474752600,0.00207161,0.00207214,0.00205905,0.00206398,18.52477044
1474754400,0.00206398,0.00206399,0.00204428,0.00204582,6.13613156
1474756200,0.00204573,0.00209,0.00204552,0.00207024,144.93094362
1474758000,0.00207,0.00208529,0.00206959,0.00206959,7.25599161
1474759800,0.00206959,0.00208348,0.00206958,0.00207269,12.80966099
1474761600,0.00207928,0.00208185,0.00207002,0.0020752,2.17281669
1474763400,0.00207259,0.00208009,0.00206958,0.00207198,0.3557596
1474765200,0.00207076,0.002075,0.00206899,0.002069,13.44135132
1474767000,0.00206738,0.00206738,0.002062,0.00206244,7.39816421
1474768800,0.00206244,0.00207,0.00205637,0.00207,6.19953465
1474770600,0.00206402,0.00207145,0.00206402,0.00207145,1.97268054
1474772400,0.00207146,0.00208,0.00206889,0.002073,54.09945755
1474774200,0.00206951,0.00207647,0.00206951,0.00207244,2.72654786
1474776000,0.00206948,0.0020719,0.00206923,0.00206925,0.74382871
1474777800,0.00207009,0.00207124,0.00206602,0.00206602,0.55278707
1474779600,0.00207122,0.00207122,0.00205743,0.00206599,15.02616576
1474781400,0.00206598,0.00207596,0.00205748,0.00206972,37.80774524
1474783200,0.0020723,0.00208053,0.00206558,0.00206799,13.50234974
1474785000,0.00206352,0.00206899,0.00206324,0.00206324,3.54135972
1474786800,0.00206325,0.00206325,0.00206102,0.00206102,1.69919193
1474788600,0.00206325,0.00206325,0.00205866,0.00205925,2.825552
1474790400,0.00206324,0.00206325,0.00205866,0.00205867,2.66811416
1474792200,0.00205866,0.00206324,0.00205865,0.00205865,0.14954088
1474794000,0.00205865,0.00206099,0.00205627,0.00205652,1.17877689
1474795800,0.0020563,0.00206054,0.00205628,0.00205628,0.6452534
1474797600,0.00206051,0.002061,0.002053,0.0020543,8.80277708
1474799400,0.00205444,0.00206099,0.00205276,0.00205278,1.30454664
1474801200,0.00205276,0.00205699,0.00205254,0.00205698,7.22260607
1474803000,0.00205499,0.00205531,0.0020473,0.00204838,6.01807739
1474804800,0.002054,0.00205947,0.00204854,0.00205012,13.99599517
1474806600,0.00204851,0.002054,0.00204467,0.00204469,8.27440081
1474808400,0.00204469,0.00204469,0.00202779,0.00203498,63.10674225
1474810200,0.00203258,0.00204108,0.0020189,0.00203976,60.30188989
1474812000,0.00204,0.002062,0.0020348,0.00204401,21.10699246
1474813800,0.00204401,0.00204899,0.00204099,0.002041,0.57943703
1474815600,0.00204599,0.00204599,0.002041,0.00204197,4.62212966
1474817400,0.00204197,0.002049,0.00204101,0.002049,2.63745537
1474819200,0.0020466,0.0020512,0.00204403,0.00204915,8.9886162
1474821000,0.00204914,0.00204914,0.002035,0.0020432,18.25240992
1474822800,0.00203713,0.00204464,0.00203534,0.00203535,2.7867479
1474824600,0.0020376,0.00203985,0.002025,0.00203301,42.53267115
1474826400,0.00203304,0.00203982,0.00201793,0.0020273,64.32928902
1474828200,0.00202802,0.00203099,0.00199718,0.00202786,52.21407884
1474830000,0.00202782,0.00202782,0.00200015,0.00201964,44.68891532
1474831800,0.00201964,0.00202494,0.00201964,0.00202,8.55024231
1474833600,0.00202,0.00202493,0.00202,0.00202489,2.40236202
1474835400,0.00202489,0.00202491,0.00201964,0.00202174,12.79718638
1474837200,0.00202176,0.00202475,0.0020211,0.00202157,0.42470156
1474839000,0.0020216,0.00202462,0.00201197,0.00202459,4.36360558
1474840800,0.00202321,0.00202883,0.00202217,0.00202883,8.12109164
1474842600,0.002028,0.0020344,0.0020247,0.0020344,34.80242572
1474844400,0.00203159,0.0020345,0.00199771,0.00201259,231.29143028
1474846200,0.00201258,0.00201902,0.002,0.00201902,23.02535184
1474848000,0.002017,0.00203377,0.00201606,0.00202921,4.2608626
1474849800,0.00203193,0.0020345,0.00202912,0.00203036,5.92318255
1474851600,0.00203068,0.00203449,0.00202998,0.00203308,5.19255086
1474853400,0.00203343,0.00203343,0.00202688,0.0020272,1.90517482
1474855200,0.00202691,0.00202691,0.0020198,0.00202118,7.10671008
1474857000,0.00202605,0.00203417,0.00201627,0.00202103,19.67365885
1474858800,0.00202357,0.00203406,0.00201989,0.00202338,7.66727818
1474860600,0.00202482,0.00202482,0.002016,0.002016,5.03699149
1474862400,0.00201601,0.00202466,0.002016,0.00201802,0.97261598
1474864200,0.00201923,0.00202448,0.002016,0.002016,1.72178306
1474866000,0.00201888,0.00202099,0.00200121,0.00201006,15.82156478
1474867800,0.002011,0.002014,0.00200417,0.00200489,14.74487273
1474869600,0.00200547,0.00202498,0.00200257,0.00200259,39.20911561
1474871400,0.00200257,0.00200257,0.001995,0.0019955,61.83171895
1474873200,0.0019955,0.00202377,0.00199509,0.0020189,58.22772025
1474875000,0.00201895,0.00202024,0.001991,0.002001,66.2571294
1474876800,0.002,0.00200991,0.002,0.00200101,6.2777891
1474878600,0.00200757,0.00200758,0.00199664,0.00199664,10.98149651
1474880400,0.00199783,0.00200015,0.00199007,0.00200006,51.66801873
1474882200,0.00199996,0.00200603,0.001995,0.002,4.79322578
1474884000,0.00200102,0.00200755,0.00199515,0.002,13.97568802
1474885800,0.002,0.00200593,0.00199205,0.0019922,12.59395764
1474887600,0.00199719,0.00199911,0.0019922,0.00199445,8.29914699
1474889400,0.00199445,0.00200318,0.00199002,0.00199864,18.22373192
1474891200,0.00199794,0.00200061,0.00199501,0.00199796,4.34238712
1474893000,0.0019971,0.00200398,0.00199445,0.00199447,9.84576098
1474894800,0.002,0.00200272,0.00199444,0.00199449,5.15560936
1474896600,0.00199449,0.002,0.00199,0.00199338,24.80148335
1474898400,0.00199339,0.00200499,0.00199017,0.002,48.8380247
1474900200,0.00200055,0.002001,0.00199,0.00199039,32.85655418
1474902000,0.00199047,0.00199606,0.00198,0.00198701,128.58898414
1474903800,0.00198682,0.00199781,0.00197898,0.00199781,23.08327519
1474905600,0.0019978,0.00199786,0.00197898,0.00198968,31.42272256
1474907400,0.00198826,0.0019927,0.00197377,0.00197866,42.22846889
1474909200,0.00197659,0.00197865,0.00196301,0.0019739,62.74166951
1474911000,0.00197171,0.00197997,0.00197171,0.00197501,4.88980996
1474912800,0.001975,0.0019839,0.001975,0.0019839,11.49549475
1474914600,0.00198546,0.0020092,0.00198546,0.002006,91.93925861
1474916400,0.002006,0.002018,0.00199,0.00199192,33.64732316
1474918200,0.00199196,0.00199196,0.00199,0.00199,10.39867122
1474920000,0.00199,0.00199,0.0019881,0.00198811,1.20443063
1474921800,0.00198811,0.00199199,0.0019881,0.0019881,7.98700487
1474923600,0.0019881,0.00199,0.00198,0.00198,9.49243959
1474925400,0.00198,0.00198502,0.00198,0.00198001,2.73092469
1474927200,0.001985,0.001985,0.00197003,0.00197006,32.10624579
1474929000,0.001976,0.00198,0.0019712,0.00197487,7.46023431
1474930800,0.00197488,0.00197708,0.0019652,0.00197292,16.23474026
1474932600,0.00197001,0.00197498,0.00197,0.00197001,8.39833737
