datetime,open,high,low,close,volume
1500318000,0.01983626,0.01984349,0.0195,0.01979,255.16894903
1500319800,0.01979912,0.01995,0.01979575,0.01983774,89.30565938
1500321600,0.01983651,0.01989727,0.0196,0.01962303,216.4187824
1500323400,0.01962966,0.01966951,0.019483,0.01951649,504.57437958
1500325200,0.01954404,0.01959,0.01931492,0.019362,701.91259342
1500327000,0.01939673,0.01959034,0.01936464,0.01958669,484.87923117
1500328800,0.01953067,0.01959934,0.01934733,0.01942,240.31053817
1500330600,0.01942,0.01960226,0.01931061,0.01934,264.0069028
1500332400,0.01934888,0.01939997,0.0190873,0.01920237,617.93481987
1500334200,0.01922779,0.0193001,0.01896775,0.019,610.32768304
1500336000,0.019,0.01931,0.01891666,0.01929632,499.28433906
1500337800,0.01927,0.01941334,0.01908004,0.01925,633.28102763
1500339600,0.01925,0.01941669,0.01920382,0.01940002,230.57634403
1500341400,0.01938001,0.01941554,0.01920001,0.019225,251.49573007
1500343200,0.01921001,0.01933021,0.01915,0.01915002,186.44490111
1500345000,0.01915001,0.01947455,0.01910001,0.019172,198.52428133
1500346800,0.01914449,0.01925355,0.01911367,0.01917999,126.09921944
1500348600,0.01918,0.01932219,0.0191,0.01911986,224.50022412
1500350400,0.01910999,0.01911,0.01891554,0.01900009,324.06201344
1500352200,0.01902321,0.01943765,0.01900009,0.01922002,232.46480926
1500354000,0.01924353,0.01940345,0.01912584,0.01938,286.37903102
1500355800,0.01938,0.0194861,0.01924999,0.01925924,211.0497842
1500357600,0.01926,0.01933162,0.01908428,0.01913813,292.31734249
1500359400,0.01916472,0.01926,0.01904517,0.01904521,174.95134213
1500361200,0.0190452,0.01911999,0.01903365,0.01908999,133.65179065
1500363000,0.01908999,0.01909997,0.01895741,0.01905227,185.44935555
1500364800,0.01906265,0.01906265,0.0188,0.01892668,339.94688
1500366600,0.01892274,0.01903901,0.0188,0.01890384,333.83850868
1500368400,0.01890384,0.01898696,0.018822,0.01896388,130.36490026
1500370200,0.01896143,0.01912076,0.0189007,0.01908686,132.10605697
1500372000,0.0191171,0.01919132,0.01898368,0.01905982,211.91787993
