datetime,open,high,low,close,volume
1474243200,0.02035113,0.02172999,0.02030992,0.02172681,10760.07480463
1474329600,0.0217,0.02375,0.0214663,0.02372551,25200.87892691
1474416000,0.0237255,0.0241,0.02200007,0.02297365,25397.25584717
1474502400,0.02296967,0.02299322,0.020712,0.02218,24360.10426558
1474588800,0.02215853,0.02246269,0.02185612,0.02206989,7462.07804841
1474675200,0.02207103,0.02215,0.020703,0.02136,8858.50990939
1474761600,0.02136,0.02189,0.02118404,0.02180502,4896.49473458
1474848000,0.02180502,0.022,0.02102103,0.02117835,5583.79068369
1474934400,0.021183,0.02185955,0.02111109,0.02160001,4297.60335994
1475020800,0.0216,0.022398,0.02155,0.02197787,6127.05742522
1475107200,0.02195,0.02212351,0.02147539,0.02150058,3032.105286
1475193600,0.0216315,0.022085,0.02143,0.02162,3896.46921817
1475280000,0.02161325,0.02190099,0.021074,0.02144742,3946.51068009
1475366400,0.02144742,0.0218084,0.02132948,0.021591,2300.44030548
1475452800,0.021591,0.02215295,0.02148112,0.02194401,5513.65184458
1475539200,0.0219469,0.02219799,0.02158647,0.0217334,6410.6710338
1475625600,0.02177367,0.02189,0.02116,0.02122697,6133.82818913
1475712000,0.02122151,0.02150199,0.02065854,0.0209,8038.93858352
1475798400,0.0209,0.021222,0.02024,0.0205113,5339.81183671
1475884800,0.02050924,0.0205499,0.01929999,0.01972994,8370.28164309
1475971200,0.01970601,0.02008728,0.01928001,0.01952541,4764.02085522
1476057600,0.01950099,0.0195584,0.01866,0.01899364,7098.10102267
1476144000,0.01899362,0.01958666,0.0181,0.018352,7510.92081203
1476230400,0.01834402,0.01905114,0.018215,0.01875291,6683.30675814
1476316800,0.018715,0.01926789,0.0184,0.01885676,5807.89446054
1476403200,0.01885677,0.019,0.018566,0.01863001,1888.36143369
1476489600,0.01863001,0.01889,0.01830659,0.018745,2693.5070548
1476576000,0.01872781,0.01889697,0.01851,0.01858664,1851.31774379
1476662400,0.01860177,0.018878,0.0184,0.018804,3598.97854755
1476748800,0.01878921,0.02022798,0.01876001,0.01972003,13618.20588145
1476835200,0.01975477,0.01986331,0.01884401,0.019093,7009.55856014
1476921600,0.01908757,0.01956589,0.01896001,0.01919512,4945.902194
1477008000,0.01919503,0.01928812,0.01901,0.01915895,2137.07587842
1477094400,0.01915895,0.01918888,0.01819302,0.01844004,4254.74174059
1477180800,0.01844297,0.01854649,0.0181,0.01827829,2367.71657585
1477267200,0.01827068,0.0184749,0.0182,0.01823001,1855.85070247
1477353600,0.01823001,0.0183,0.016791,0.01731644,12292.29413808
1477440000,0.01731845,0.01795613,0.01685004,0.01700553,4486.31287787
1477526400,0.01700553,0.01705,0.0163,0.01669611,7813.61942737
1477612800,0.0166961,0.01692979,0.01585524,0.01605,7890.42421203
1477699200,0.01605936,0.01614167,0.01315,0.01463269,16870.61576915
1477785600,0.01463999,0.0165426,0.01447742,0.01594341,11267.85830146
1477872000,0.01594339,0.0165,0.01543909,0.01565014,8835.02818127
1477958400,0.01565043,0.015799,0.01396937,0.01476,14202.92758439
1478044800,0.01476,0.01552473,0.0145,0.01450001,6001.97078439
1478131200,0.0145,0.01612043,0.01449258,0.01567324,9558.55635599
1478217600,0.01567586,0.016,0.01539231,0.01587054,4817.47922232
1478304000,0.015824,0.01589944,0.01552001,0.015712,2303.24230237
1478390400,0.01573872,0.01577581,0.01528,0.01529012,2400.91479171
1478476800,0.01528006,0.0158,0.01523333,0.015477,2001.469966
1478563200,0.01545002,0.01558881,0.01504,0.01523277,3311.27143076
1478649600,0.01523277,0.01527735,0.01395,0.01478958,9333.8349353
1478736000,0.01475057,0.01497589,0.0145541,0.01470099,2231.81930378
1478822400,0.0147,0.01484627,0.01429346,0.01435001,3493.48853294
1478908800,0.01435043,0.01462,0.01367,0.01402201,6438.43979289
1478995200,0.01402201,0.01508997,0.01400302,0.01436,5354.20679133
1479081600,0.01436,0.01450846,0.014122,0.01413501,1751.7894377
1479168000,0.01414528,0.01451194,0.01384167,0.0143609,3786.50379265
1479254400,0.0143609,0.01456073,0.01323001,0.01351701,6419.03605676
1479340800,0.01351702,0.01368497,0.01305989,0.01349798,3642.10134025
1479427200,0.01349798,0.01359858,0.0123,0.01259995,6939.25528931
1479513600,0.01259998,0.0130995,0.0125572,0.01282,2520.08920634
1479600000,0.01283499,0.01336969,0.01261521,0.01310014,3006.16725423
1479686400,0.01310038,0.01322499,0.01282002,0.01301079,1564.77565471
1479772800,0.01300403,0.01384,0.01270685,0.0131908,7154.74847728
1479859200,0.0131908,0.01347059,0.01299011,0.013221,2337.27302924
1479945600,0.013216,0.013243,0.011,0.01247099,9469.65623634
1480032000,0.01245878,0.01328372,0.01241308,0.01266583,4520.74442111
1480118400,0.01266424,0.01295257,0.01254343,0.01261566,1524.81142986
1480204800,0.01262621,0.01279781,0.01185344,0.01224143,4821.49195881
1480291200,0.01231998,0.01231998,0.0118,0.01184203,3093.45701299
1480377600,0.01184203,0.0119005,0.010111,0.01107,10599.80865997
1480464000,0.01106095,0.01191502,0.01105031,0.011507,6929.31785497
1480550400,0.01150697,0.01159599,0.01098,0.01116389,3508.74210004
1480636800,0.01116389,0.011179,0.0094,0.00999506,11806.61763457
1480723200,0.00999507,0.0107238,0.00996,0.01027459,8766.84281786
1480809600,0.01027459,0.01038313,0.00956,0.00963,5939.2157509
1480896000,0.00960122,0.01007575,0.00863997,0.008977,11693.42513434
1480982400,0.008977,0.01043988,0.0076,0.01033318,35272.5698927
1481068800,0.01033319,0.01119798,0.00958,0.01091903,14840.30439423
1481155200,0.01091903,0.01157992,0.01062222,0.01062222,10892.09539897
1481241600,0.010632,0.01127002,0.01042658,0.01089721,9259.91422921
1481328000,0.01090495,0.01102995,0.01029807,0.01049026,5184.497894
1481414400,0.01048812,0.01079592,0.01043761,0.01064599,3443.76252226
1481500800,0.0106357,0.01119232,0.01052339,0.010921,5818.45842999
1481587200,0.01093897,0.01094985,0.0106425,0.01076511,2162.04275035
1481673600,0.01076511,0.01101,0.01049976,0.01054682,3472.73660035
1481760000,0.01056999,0.01057916,0.00987,0.01007653,6768.94891184
1481846400,0.010077,0.01018,0.00987821,0.010005,2240.91944695
1481932800,0.01003194,0.01004999,0.00922,0.00988012,4404.84655485
1482019200,0.00988016,0.01009809,0.00972529,0.00996499,2751.32733768
1482105600,0.00996498,0.009965,0.00954002,0.0096311,2919.41074413
1482192000,0.00963795,0.00988825,0.00942669,0.009575,2396.33416952
1482278400,0.0095971,0.00971581,0.00945,0.009475,3930.69718834
1482364800,0.009475,0.00950721,0.008555,0.00876501,9707.08316286
1482451200,0.008765,0.00876501,0.00769247,0.00774715,10685.96286224
1482537600,0.00774714,0.0082975,0.00770875,0.00808,3775.98368154
1482624000,0.00807639,0.0084,0.00795486,0.007975,4896.97777285
1482710400,0.00798,0.0082099,0.00777945,0.00804223,2887.58714787
1482796800,0.00803237,0.00816026,0.007522,0.00765869,4419.68057584
1482883200,0.00765899,0.008089,0.00730204,0.007695,8774.33534161
1482969600,0.007695,0.0089,0.0076875,0.00851328,13804.1652248
1483056000,0.00851204,0.00897,0.00840201,0.00849,5123.83008817
1483142400,0.00848081,0.00862798,0.00825101,0.00833002,2082.87971904
1483228800,0.008335,0.0089306,0.008001,0.0082,5968.97586987
1483315200,0.00819922,0.008434,0.007823,0.00822048,5162.78463995
1483401600,0.00821774,0.00975,0.00803322,0.00928,12499.79490796
1483488000,0.00928799,0.010099,0.009,0.009745,14953.47193055
1483574400,0.009745,0.0104479,0.00925111,0.01018516,15295.67061386
1483660800,0.01017179,0.01164452,0.0101,0.011272,15134.91758215
