datetime,open,high,low,close,volume
1474243200,0.00628991,0.00631884,0.00627002,0.00630746,172.83597887
1474329600,0.00630746,0.0063137,0.00627,0.006305,139.80589512
1474416000,0.006305,0.00636037,0.00627223,0.00633638,146.66816195
1474502400,0.00633638,0.006348,0.00627001,0.00632301,100.67036565
1474588800,0.00632475,0.0063796,0.00629503,0.00634385,120.45109233
1474675200,0.00634385,0.00637,0.00632353,0.00634144,51.60602965
1474761600,0.00634144,0.0063799,0.00633001,0.00635091,72.04707373
1474848000,0.00636464,0.0064,0.0062894,0.00637719,203.02003982
1474934400,0.0063773,0.00640776,0.00632465,0.00634471,138.74539596
1475020800,0.00636134,0.00637719,0.006312,0.00636345,142.57908022
1475107200,0.00636345,0.00636817,0.00631424,0.00636395,89.15417924
1475193600,0.0063442,0.00638806,0.00628997,0.00631124,146.8061556
1475280000,0.00629139,0.00631429,0.00622755,0.00625999,116.35792226
1475366400,0.00623524,0.0062994,0.00623524,0.00628999,29.82263918
1475452800,0.00629,0.0062965,0.006244,0.00624961,74.42354527
1475539200,0.00625399,0.00629,0.00622088,0.00625011,80.22905817
1475625600,0.00625718,0.00628134,0.00621536,0.0062652,103.77035575
1475712000,0.00626252,0.0062949,0.00619999,0.00624231,251.00309361
1475798400,0.00624233,0.00627019,0.00620796,0.0062202,74.01868559
1475884800,0.00622021,0.00624663,0.006175,0.00619,48.79486689
1475971200,0.00619012,0.00622588,0.0061642,0.00616922,51.34072419
1476057600,0.00617083,0.0061963,0.00603813,0.00611041,76.07449433
1476144000,0.00611052,0.00615249,0.00593001,0.00594067,169.97375597
1476230400,0.00594082,0.0060071,0.00592091,0.00598521,95.16921779
1476316800,0.0059852,0.00619956,0.00597002,0.00610828,152.39854404
1476403200,0.00610461,0.0068,0.00600033,0.00609752,287.64528452
1476489600,0.00607713,0.0061109,0.006055,0.00608,40.87205527
1476576000,0.00606115,0.00611191,0.00602131,0.00606384,77.81827509
1476662400,0.00606384,0.00608699,0.00597665,0.0060151,104.03467934
1476748800,0.00602454,0.00609506,0.0060029,0.00602012,97.01323031
1476835200,0.00603396,0.00607396,0.00600099,0.00603182,67.8670894
1476921600,0.00603234,0.00606725,0.00599129,0.00600869,77.32730856
1477008000,0.00602083,0.00609045,0.00595518,0.00605489,94.46564778
1477094400,0.00604568,0.0060672,0.00586529,0.00589,107.27683636
1477180800,0.00589,0.00597236,0.00583983,0.00593164,95.46616482
1477267200,0.00593161,0.00597785,0.00589874,0.0059132,51.00992027
1477353600,0.0059132,0.00596969,0.00588022,0.00593249,76.81703733
1477440000,0.00592464,0.00597324,0.00577501,0.00580933,145.12116538
1477526400,0.00581606,0.006,0.00577761,0.00582471,211.36475232
1477612800,0.0058217,0.0058512,0.00569,0.00577848,124.75172443
1477699200,0.00577848,0.00577963,0.0053,0.00569286,313.60346124
1477785600,0.0056802,0.00580336,0.00565517,0.00570755,131.96592879
1477872000,0.00572363,0.00579256,0.00564045,0.00567931,76.4623345
1477958400,0.00567933,0.0057,0.00551713,0.0055803,176.49083928
1478044800,0.00560914,0.00566983,0.00555042,0.005563,103.92812508
1478131200,0.005563,0.00567,0.00548166,0.00560104,212.72338265
1478217600,0.00560104,0.00562999,0.0051,0.00554448,225.7221976
1478304000,0.00554448,0.005574,0.00545407,0.00549414,101.51375963
1478390400,0.00549317,0.00551914,0.00545525,0.00546262,47.263223
1478476800,0.00546876,0.0055073,0.00542704,0.00548052,115.743634
1478563200,0.00549678,0.00550049,0.00538081,0.00539899,86.15349817
1478649600,0.005399,0.00543002,0.00529716,0.00533817,139.23044625
1478736000,0.00533817,0.0053903,0.00528473,0.00534757,91.35704369
1478822400,0.0053561,0.00536494,0.0053019,0.00532047,36.62070543
1478908800,0.00532882,0.00543469,0.005301,0.00533,85.65560079
1478995200,0.00533,0.00560837,0.00527,0.00553853,173.64567279
1479081600,0.00553851,0.0055757,0.0054626,0.0054685,103.36982418
1479168000,0.00547314,0.00561199,0.0054051,0.00547664,137.0585487
1479254400,0.00548026,0.00553745,0.00520892,0.0052807,184.25166743
1479340800,0.00529357,0.00532715,0.00521,0.00526894,128.2702913
1479427200,0.00525669,0.00536003,0.00511306,0.00524541,186.95292868
1479513600,0.00523705,0.00528813,0.00512816,0.00525071,53.13259305
1479600000,0.00525071,0.00542989,0.00520021,0.00532716,86.28511121
1479686400,0.0053272,0.00540921,0.00529853,0.0053026,75.34838992
1479772800,0.0053084,0.00534188,0.00519471,0.0052185,113.07338844
1479859200,0.00522022,0.00530252,0.0052,0.00528364,114.79711553
1479945600,0.0052525,0.00533999,0.0052346,0.00526914,60.57933664
1480032000,0.00526064,0.005313,0.00525,0.0052937,54.61747621
1480118400,0.0052937,0.00532,0.00525,0.00526,17.90869107
1480204800,0.00525515,0.0052954,0.00525,0.00529173,20.03620793
1480291200,0.00528915,0.005295,0.0052163,0.0052728,41.05772124
1480377600,0.0052728,0.00528554,0.00505023,0.00522351,141.95268096
1480464000,0.00523206,0.005265,0.00518179,0.00519822,67.48482334
1480550400,0.00519822,0.00522704,0.00512821,0.00517249,83.59535091
1480636800,0.00516274,0.00517249,0.0050179,0.00505361,108.28071489
1480723200,0.00505553,0.0051318,0.00503139,0.00511694,37.51557898
1480809600,0.00511694,0.00513336,0.00499068,0.00506798,73.31183264
1480896000,0.0050647,0.00511574,0.00437,0.00462352,808.54679247
1480982400,0.00462352,0.004671,0.00457005,0.00461803,218.92993296
1481068800,0.00461792,0.00478433,0.004615,0.00475968,140.68546923
1481155200,0.00475968,0.00489591,0.00474568,0.00476966,154.2141273
1481241600,0.00478513,0.00481999,0.00475048,0.00479187,27.95096243
1481328000,0.00479158,0.00480435,0.0047,0.00473502,106.6975071
1481414400,0.00473502,0.004784,0.00471,0.00475531,40.71240404
1481500800,0.00474752,0.00476229,0.00464,0.004676,62.99160416
1481587200,0.0046762,0.00471001,0.0046529,0.0046867,48.48670627
1481673600,0.00468658,0.00470589,0.0045885,0.00464941,84.51948669
1481760000,0.00464573,0.00472839,0.00462295,0.00467,54.42628278
1481846400,0.00467,0.0047,0.0046249,0.00463241,41.75977966
1481932800,0.00462901,0.00471392,0.00455423,0.00467356,86.95278873
1482019200,0.00468777,0.00468824,0.00463507,0.00466066,47.16025309
1482105600,0.00466066,0.00468191,0.00456841,0.00460392,98.00191242
1482192000,0.00460392,0.00463126,0.00456912,0.00456912,55.37917695
1482278400,0.00456912,0.00458979,0.00434216,0.00436281,114.85067383
1482364800,0.00436281,0.00442882,0.00418501,0.00427861,236.22712828
1482451200,0.0042786,0.0051,0.0040378,0.00503098,1360.86106251
1482537600,0.00501361,0.00524413,0.004816,0.00493629,1296.97758549
1482624000,0.00494933,0.004997,0.00469081,0.00477782,755.50676005
1482710400,0.00479302,0.0048659,0.00465,0.00472525,320.71790621
1482796800,0.00471409,0.00480997,0.00438,0.00469485,477.40220698
1482883200,0.00469485,0.004765,0.004611,0.00461977,375.66835347
1482969600,0.00461958,0.00478122,0.004605,0.00467499,410.86876896
